Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Tanzania,0.082444245,0.068047236,0.071949522,0.073218331,0.091547783,0.099910209,0.114426986,0.142543991,0.129960672,0.136947379,0.130582224,0.17637255,0.150204181,0.213834724,0.149883231,0.143815437,0.170259889,0.119086457,0.126421032,0.115255327,0.101672848,0.111041692,0.109879946,0.109048123,0.112901887,0.108990612,0.103120736,0.104081771,0.096667934,0.09042918,0.074988549,0.071383052,0.068988017,0.068490194,0.066336376,0.092076907,0.100839156,0.092649428,0.084262093,0.077106098,0.088061865,0.091025817,0.101033571,0.103473581,0.136437451,0.147723076,0.153228936,0.145275179,0.145744927,0.1376706,0.155818272,0.178659319,0.209763311,0.222964143,0.214569239,0.227066841,0.205846528,0.207828911,0.205634733
Uganda,0.062317019,0.058282826,0.05945828,0.057990768,0.063657355,0.078518925,0.088752448,0.094779523,0.111156957,0.12895768,0.153610304,0.149002529,0.139225434,0.115916121,0.114363215,0.10552859,0.089657905,0.070962011,0.059798899,0.055895963,0.05039706,0.041173064,0.041323807,0.045169605,0.041401575,0.042565273,0.046718586,0.049323137,0.0534861,0.047907358,0.04552161,0.045116466,0.044177064,0.042761817,0.036880718,0.047028492,0.050872881,0.052181,0.057871443,0.057510311,0.056236408,0.055352882,0.061190608,0.062354345,0.065992327,0.080550227,0.090999852,0.099707203,0.104496182,0.108560364,0.118723959,0.124265267,0.11314083,0.119626209,0.128415159,0.127140436,0.143004244,0.141862619,0.143462178
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.27040704,12.53699484,11.01889918,9.569330308,8.005754853,7.750500846,6.778787962,6.487846529,6.167974554,6.154728832,6.04719734,6.176226409,6.305486005,6.906706382,6.472697058,6.271286012,6.497208481,6.711337966,6.514089862,5.478213943,5.874332835,6.203112645,6.08180905,5.904640106,5.248479998,4.227086146,4.471757855,3.899968181,4.154180631
Upper middle income,2.573290549,2.408431907,2.370115663,2.435563045,2.523331069,2.630169905,2.741215387,2.721412806,2.789009978,2.932650093,3.14904707,3.319984704,3.418813064,3.511925908,3.559916949,3.752037975,3.870335527,3.99277006,4.163930595,4.195973927,4.224217652,4.126318406,4.225275972,4.251357546,4.312283575,4.54407046,4.580217172,4.624509107,4.733269155,4.690500938,3.369752474,3.356201716,3.289505198,3.275768893,3.205141641,3.321612873,3.310813837,3.292260746,3.297308501,3.20965952,3.330377024,3.409178722,3.532021171,3.832840639,4.186121545,4.502614058,4.807485398,5.067308982,5.19650967,5.27842716,5.67965062,6.056411302,6.1730229,6.310043582,6.246460538,6.150867089,6.094382507,6.161387574,6.261836804
Uruguay,1.701585253,1.602728487,1.540659853,1.639286941,1.710103576,2.049517969,1.985095144,1.776102682,1.760311609,2.002063658,2.043748325,2.061016584,2.153574145,2.046525793,2.012627054,2.109368618,2.075243254,1.977924422,1.996896086,2.168021845,2.00243055,1.831860572,1.64986025,1.283984315,1.153194753,1.094674482,1.049044908,1.167588925,1.566596626,1.580253921,1.23810216,1.395427405,1.512145189,1.412956528,1.333896048,1.454590567,1.678274475,1.700223659,1.75627679,2.049573686,1.644710088,1.488510951,1.361977555,1.350919964,1.643842545,1.628635568,1.903528685,1.75583244,2.320205759,2.289773698,1.869452111,2.25888013,2.521474708,2.171452714,1.911517895,1.931411164,1.90704875,1.769167313,1.890244079
United States,15.99977916,15.68125552,16.0139375,16.48276215,16.96811858,17.45172525,18.12107301,18.59831788,19.08938916,19.85794566,21.11125227,20.98020348,21.74864198,22.51058213,21.50293038,20.40222407,21.15761537,21.53248401,21.97300469,21.78043698,20.78648774,19.76676417,18.59049523,18.57154371,18.97675027,18.88231274,18.72072272,19.35033442,20.01041341,20.07576978,19.40922912,19.00573561,19.02508245,19.2381088,19.28061081,19.25393761,19.61109008,20.34787297,20.26688031,20.10571961,20.4719331,20.17500468,19.44947847,19.50870471,19.60357288,19.478026,18.9576435,19.05602695,18.29480563,16.81886848,17.43419587,16.59940374,15.77114462,16.10295784,16.02637907,15.53534211,15.13174682,14.80588242,15.24087458
Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.742077036,5.660080183,5.271574432,5.183666029,4.789292577,4.219003731,4.180839612,4.159800566,4.728701509,4.727774544,4.936633888,4.916591393,4.96164705,4.627331804,4.694879245,4.387587419,4.603173105,4.404868245,4.548983987,4.118498671,4.290955942,4.261845846,3.737762179,3.74067559,3.427109309,3.24388397,3.370708901,3.438864292,3.401191282
St. Vincent and the Grenadines,0.135865135,0.133884237,0.132161607,0.174204276,0.215409378,0.170540292,0.210972649,0.208876838,0.248153119,0.327538659,0.324151114,0.320647065,0.396385295,0.431139709,0.348802553,0.344985104,0.341313835,0.337771728,0.371575065,0.294393321,0.364636159,0.361498043,0.394474598,0.462668025,0.636043016,0.631618231,0.627332085,0.727132808,0.619582665,0.719214353,0.744262204,0.835096314,1.111718439,1.110740864,1.295588521,1.388336125,1.389107545,1.482923212,1.762408749,1.763128346,1.484409066,1.946372795,2.127757991,2.123299053,2.303722816,2.301665485,2.301983389,2.76456928,2.029501573,9.141865125,2.309255496,2.123436274,3.688845852,2.025335101,2.663776316,2.015851927,2.466496752,2.458434251,2.540604301
"Venezuela, RB",7.009414089,6.153191257,6.188716289,6.208593147,6.041541446,6.271780502,5.690063409,6.352988554,6.132863919,6.245173175,6.542516687,5.326318974,5.172667176,5.339858592,5.862013939,4.838450872,4.225144321,4.563931495,4.781869421,5.1837538,5.980672501,5.896209728,5.831460328,5.662028721,5.523520026,5.847674412,6.163044283,6.086951144,6.208789311,5.679442917,5.252470818,5.094964181,5.095415857,5.240544514,5.137708804,5.332157043,5.835434754,5.951989214,5.690345825,5.369877255,5.555039095,5.570371515,5.799905954,5.404744528,5.490719284,5.961234384,5.582455841,5.607099135,5.915871452,5.848166013,6.026735216,5.891053315,6.264469322,6.3019949,6.269352903,5.780234026,5.428918569,5.058756948,4.782754887
British Virgin Islands,0,0,0.440798173,0.432990908,0.848449792,0.830013581,1.219352693,0.398024531,1.555956296,1.905727055,1.865208545,2.197562924,2.154946131,2.470310846,2.432849967,2.39964476,2.372146752,2.685709054,2.657005706,2.613219312,2.557405632,3.722527705,2.993469388,3.1624461,3.028985507,3.417031037,3.755632937,4.050617284,4.085793872,3.913321871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vietnam,0.181946687,0.183098874,0.217693502,0.196997034,0.20987044,0.217933954,0.225433919,0.195461323,0.203763824,0.201174203,0.649679959,0.551401523,0.506231998,0.538520415,0.400420634,0.447477934,0.279673019,0.300361223,0.296767235,0.306645739,0.30987396,0.319261217,0.323557064,0.332214839,0.294899843,0.347570769,0.370680182,0.40767487,0.355998468,0.263108403,0.270779674,0.263692435,0.272418874,0.335406593,0.363198329,0.404749873,0.44919898,0.520398399,0.574404289,0.571512649,0.629580043,0.692572066,0.812908357,0.856118923,1.016820775,1.097901436,1.131680197,1.23367488,1.363814127,1.512419303,1.698806226,1.676805213,1.639942555,1.692844192,1.837890351,2.257300246,2.390740709,2.348081292,2.698805922
Vanuatu,0,0,0.595002434,0.471848908,0.864426757,0.641878063,1.008050581,1.074339214,0.772928471,0.530680174,0.472474055,0.666636368,0.686537741,0.586726258,0.644177612,0.550804602,0.427215006,0.483381353,0.536321837,0.553912727,0.539274036,0.433063958,0.422889998,0.442828045,0.432912528,0.930932617,0.441182663,0.350328863,0.47377601,0.436544562,0.477571209,0.46444353,0.386657731,0.375603313,0.365568337,0.416267743,0.524105963,0.514529748,0.449471029,0.496527069,0.486581173,0.475664477,0.412526363,0.452352232,0.342930488,0.334476926,0.32652452,0.501221157,0.445037828,0.564618405,0.550343753,0.535733419,0.480952286,0.42862097,0.606317832,0.516361276,0.646723626,0.595448671,0.615016657
World,3.121158107,3.068090418,3.114839453,3.221195326,3.32404569,3.432394516,3.534191045,3.585995251,3.704543018,3.875169073,4.147851485,4.23178829,4.347295292,4.493253113,4.403581722,4.342628818,4.493090892,4.558982918,4.653016254,4.696086391,4.601081514,4.406638284,4.314959591,4.286135321,4.339077192,4.428311744,4.412252113,4.461922924,4.565402665,4.566474137,3.902964422,3.874590704,3.804011014,3.769327631,3.732384777,3.781982439,3.806694025,3.813515227,3.780610935,3.747766066,3.812649312,3.827658881,3.834751351,3.958502744,4.092251662,4.196301213,4.281006432,4.39186678,4.376917216,4.27713137,4.483147956,4.570123103,4.578768146,4.610229279,4.560774243,4.488770091,4.436759079,4.441308582,4.483523912
Samoa,0.135030886,0.163541815,0.158377099,0.184037072,0.208105654,0.230892133,0.196438411,0.191301302,0.213377557,0.208804584,0.204937616,0.252188684,0.248956176,0.246342152,0.219740197,0.387650063,0.312879852,0.526530825,0.690601743,0.616143208,0.636623757,0.656454191,0.722377911,0.717907102,0.713858694,0.710503453,0.708038517,0.706235012,0.704453767,0.747281317,0.675688127,0.670731707,0.725119343,0.718059802,0.711368258,0.705674802,0.759501066,0.755528434,0.810002372,0.806423741,0.859825513,0.855217396,0.906978062,0.90150495,0.951863693,1.057188324,1.050455013,1.043697987,1.036721777,1.029514557,1.021813019,1.066843051,1.057702986,1.048701707,1.092498179,1.240245982,1.542099311,1.535642257,1.631587535
"Yemen, Rep.",0.011038217,0.013599024,0.012728752,0.014518154,0.017549815,0.017926077,0.01702285,0.017379521,0.021384211,0.02225325,0.027235859,0.034394337,0.039593163,0.050203444,0.055862267,0.089179343,0.104727162,0.120553217,0.128099758,0.136262844,0.15052337,0.165266363,0.229251762,0.280729631,0.320009013,0.329840256,0.317230424,0.325062071,0.317462135,0.312651726,0.56703735,0.690937429,0.704793064,0.595566317,0.59310583,0.661824774,0.65161429,0.679157489,0.713056645,0.778315573,0.79785992,0.841594455,0.820877217,0.916512988,0.941653511,0.963823497,0.938241022,0.96934037,1.005383254,1.139166434,1.036067859,0.86905073,0.804145731,1.047834042,1.034329677,0.536269296,0.400468047,0.361417938,0.326681763
South Africa,5.727222706,5.832620932,5.887167587,5.961337137,6.332343263,6.616545312,6.453858078,6.560824023,6.593619651,6.665435015,6.785927483,7.437297689,7.376048992,7.256838869,7.198226008,7.350683964,7.474398854,7.550740184,7.446833862,7.866688552,7.999997619,8.773993846,9.311609134,9.428689683,9.922517683,9.921214487,9.877463268,9.593208378,9.773399974,9.493667558,6.729798587,6.424621766,6.175429944,6.217680011,6.21264227,6.375893519,6.486114311,6.721030433,6.787881552,6.280539028,6.331876384,7.035133889,7.181223045,7.558134072,8.034617557,7.887120033,7.827679844,8.080250219,8.568994062,8.004039383,8.300179118,7.867123605,8.076633054,8.13733274,8.213157978,7.671201555,7.564450881,7.632729355,7.496644895
Zambia,0,0,0,0,0.946606487,1.09687531,0.951121592,1.261960037,1.16685337,1.056845472,0.902038783,0.877860524,0.910557144,0.993838143,0.879395637,0.82564043,0.787503499,0.708080538,0.635726289,0.637299963,0.603457079,0.555921604,0.561824705,0.504629887,0.420786872,0.397783927,0.404310921,0.366558997,0.413596648,0.332928868,0.340929635,0.349232211,0.33722439,0.291111264,0.241269619,0.234153214,0.188442077,0.237559142,0.219936727,0.173560366,0.173772089,0.171152851,0.174995607,0.185666543,0.182673845,0.193147172,0.17907724,0.158362525,0.169669202,0.186906807,0.194032244,0.218209839,0.277909358,0.284057583,0.311692501,0.319282188,0.341615023,0.414747987,0.446065443
Zimbabwe,0,0,0,0,1.034904255,1.166241648,1.307903594,1.108579289,1.291860561,1.320781926,1.543252128,1.59615905,1.44963089,1.579042402,1.488475579,1.321987329,1.671492146,1.385335086,1.341457009,1.319808839,1.300763569,1.229247632,1.107255135,1.26738618,1.158911684,1.156175243,1.426918039,1.599635654,1.634844766,1.594088431,1.584485424,1.713321439,1.694415977,1.539740958,1.417186242,1.35661892,1.287559412,1.186792976,1.197744563,1.338101327,1.153054813,1.165725392,1.044812939,0.849592217,0.812817998,0.870271068,0.808687692,0.796349846,0.613915543,0.618665464,0.772579157,0.891089823,0.923359696,0.925816482,0.894256225,0.89759836,0.783302583,0.718570496,0.849792905
